UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{E6203465-E035-4500-B866-82A60592D492};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FFCFC1AE-2FCE-4234-A14F-8D7695BB2AEF};Valünerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2762328;1219666;1298
{EDA33D3C-3249-4192-B727-17A9C6CDECCF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FFCFC1AE-2FCE-4234-A14F-8D7695BB2AEF};Valünerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2762939;1217768;1377
{07F0F5BB-D86B-4C02-933E-8DFDA73B9CF8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{49CB3609-4728-46C0-BEDF-AB1A072E4E35};Biembach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2613766;1205364;641
{F17C282D-E1D7-43AC-B7DA-C3EC329CC168};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{49CB3609-4728-46C0-BEDF-AB1A072E4E35};Biembach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2614097;1210033;545
{F2EE2DD3-7B01-4550-8B7C-A4694D143F68};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9C87DAE2-1296-4772-9E51-1262A9F0BDC2};Jörenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2690129;1246112;573
{7D04CC2D-0877-422F-867C-9F6EC1557482};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4EBCDA9F-2DE7-43E5-B33D-739FB567DD9B};Hopferebach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2637739;1170269;975
{25B549C2-5607-48B5-822F-A7AC276D5941};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{20825227-D796-423D-85FB-95803A11E4C4};Ruisseau de Lussy;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2568013;1192002;435
{E8F9391D-03DF-482F-8852-2DB528C3C38B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{80AA7ED2-CBDC-4711-A824-42AB61B04C37};Gleiterbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2724488;1227341;998
{6FF17309-6D6B-4A7F-95C3-354CEB564334};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EC888425-8BA9-4A54-8A44-ABB8F247D3B0};Fuchsbrunnen;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2754931;1234435;438
{51E1E840-7C03-44E5-B07F-6172A7E2E125};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F6868B38-FC00-4B7E-A1EE-B085524EBCFA};Ruisseau des Arales;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2564355;1168723;871
{DECE9394-0824-4797-B87A-D15ED5A90644};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F76A6AE6-C758-448E-B5B7-F8BBB814CA53};Öschbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2621556;1214849;668
{E5EF62D6-6119-41A6-B23F-7EFFECBEC653};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0142BFAB-1226-4896-BAFA-0DBAFC9DFDF9};Ruisseau de la Coula;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2556279;1169748;727
{18339DA8-199D-4D95-8BB7-AC4DEA20342E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{72CF8D8B-FF09-45C3-9B4A-23DEC1EE934E};Haslery;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2645720;1131653;1102
{FEF326B1-AF81-46B8-BF2C-7BEAEACD1F90};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{72CF8D8B-FF09-45C3-9B4A-23DEC1EE934E};Haslery;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2644973;1129971;956
{61FD1F4B-A0DA-47C3-9A95-26308ABE2D15};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D8836471-4A5E-4BD3-B8BA-95F4F67C6544};Le Veyron;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2522305;1161933;621
{B23DCC82-36A2-4338-9955-90815FCAC01D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{84346C6D-84F9-4C8A-904B-EE8812DF4354};Rià de Val Cama;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2735590;1125383;944
{CBD9816E-2FDC-4FC0-9E3D-00045146F089};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5021FC27-1E93-421B-B5B2-97EDC8DE42A7};Alte Eischlersuon;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2626444;1126097;1447
{2AFFC41A-F2EE-4D03-85EB-8656C4647D16};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F25CB255-6C60-4315-82B1-FFF93A6516F2};Bisse de Vercorin;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2607039;1122046;1478
{2CD329B5-A022-42E7-9F17-4F42C0066D3A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F25CB255-6C60-4315-82B1-FFF93A6516F2};Bisse de Vercorin;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2605701;1119839;1634
{317D5FF5-9D2C-4812-9944-0472B6BF4440};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CB6669AD-DF0E-4173-8F8C-71787632430E};Ruisseau de Vigny;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2565680;1176772;691
{C8E742FD-2081-4B35-AAAE-FFD01AC0F4F4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F8C5967D-9973-4E0B-89F8-1A2DFCDFBF5A};Horbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2647941;1166766;1578
{BD414740-FA72-4EE4-87EC-DEF17C39A413};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AE964E92-FDC5-4F47-B74C-A28B3A45FB00};Rübibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2666704;1197538;666
{99CE6D48-E783-4DE2-BF43-4FCF6C9CDA63};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AE964E92-FDC5-4F47-B74C-A28B3A45FB00};Rübibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2675033;1203250;434
{1DD4AFBD-3405-4F63-9E36-9515DD927DCC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AE964E92-FDC5-4F47-B74C-A28B3A45FB00};Rübibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2674879;1201957;596
{BF0439E8-9683-4361-89A6-A41FA4F43214};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AE964E92-FDC5-4F47-B74C-A28B3A45FB00};Rübibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2675043;1203248;434
{436A02C3-3FEE-460B-BD00-0E3EB67798E7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6D5A0F92-7785-4DEC-AC68-FBE614931051};Torrent de Perche;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2582311;1082914;2181
{6AB860D0-4971-47DC-AD87-AA662C608A25};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A4F9FE2F-C49D-4D73-9523-9AC782E8D7EC};Singelenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2670429;1261189;496
{51F99FD6-E886-4DA8-9559-5401D5ADC94C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7977C118-5CD4-4D10-8AFF-EE027FE5B206};Schwandschliere;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2657382;1200184;1311
{43BBC7C6-66A8-44C0-BA5D-B8ED9FFF9A8B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1A7DF91F-8718-4AB9-8878-FA74C2D0B22C};Wiese;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2613660;1269577;256
{9ADB8CDB-94AE-446C-9366-C52D6DDD3202};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0CCFDC66-0C94-4FE1-9E85-4C95D65B9E2A};Ri da Riei;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2699707;1116143;371
{EDB2E1F6-148D-4041-A556-9AEDF3B16C6A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8A0E0627-084F-4085-951B-E9354347E362};Still Rüss;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2691299;1190626;448
{A8512C11-D665-46EF-BA3F-CA1E45812A1B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{29B39D0D-0F08-4ABB-855A-6F0A87123DD1};Tönibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2630012;1212716;773
{B73D848E-1AC9-458D-9E1F-B606A32CF328};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{829323C8-D283-4324-B044-036DDB9BA62F};Hüribach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2686354;1217930;820
{1F92AFD7-F1D0-4635-A4C9-3FB6DD885E93};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{829323C8-D283-4324-B044-036DDB9BA62F};Hüribach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2701492;1201528;1013
{AC742881-C3D7-4ADB-B115-7999ACBFCC6D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E2DD7DBE-CBA2-4878-B0B5-FAA3E3186A7A};Torrent des Bondes;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2615743;1109596;2105
{345CB7B7-4471-4A12-9259-29ADB21022AD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4564B8CE-6494-464E-8523-A0EA3C5C7DCF};Ziggenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2713775;1215235;1092
{4C60EE93-EAFB-4E0A-A6FC-016D5C9AC758};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689376;1255497;455
{EDD74D28-4064-4824-8E9B-6E2AE4FBEFC3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2651890;1139027;1340
{4EE6EBA5-B597-4FB4-9FF7-366034C72E92};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689341;1252929;434
{283A2C0B-773D-4856-BF4E-D78FF3354753};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2716535;1266967;574
{F41A6B66-9EE4-4B96-900C-5BE10E8B23B3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2719799;1252019;716
{DA25FB18-B3B6-4973-9988-6AEF25E185CC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2715654;1266956;556
{3BBC62CC-FFD4-4B09-A58C-96AFBD770A10};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2640114;1258623;412
{411727C9-6ED6-457A-8F57-A5CBFDF1F3F8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2716429;1266979;573
{0294CCD7-E49C-432A-A8BA-CD6D4BEE2302};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2667480;1232244;651
{EAB9F39A-A6FF-4C31-927B-BC1A0AE7AD38};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2717036;1267072;578
{EEDD611D-8322-43B0-966C-08A4FE50D921};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59A8982C-0D65-412F-B108-394F0D572E22};Altbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2720461;1254055;622
{5F7329EE-6863-47A1-BD6A-D8C82A693AF6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7CF2301F-55B5-4E20-932E-3E2ACA208853};Sissle;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2645487;1261469;355
{D9C187A7-9DA7-4275-BB16-F9E384DF0BD2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2FF6E582-75F1-4D2A-B734-D9DEB4CF13EA};Spreitenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2707527;1225940;503
{E184F43B-AB64-4CB3-B9EA-78CC7633750F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2FF6E582-75F1-4D2A-B734-D9DEB4CF13EA};Spreitenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2708030;1227841;415
{0C9D64BB-925E-451F-86A1-A1024ADE53EF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2FF6E582-75F1-4D2A-B734-D9DEB4CF13EA};Spreitenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2686274;1203831;556
{1AE11417-D59C-4EB9-8BA7-62389781415A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{89911501-8912-45D4-ABF8-978F73F215A6};Gletscherwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2649155;1107114;2011
{35D78198-BA69-4A42-AC52-C969EC9C311C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2351A01B-72CA-4DE0-8DCB-2DC6F0D004D5};Schindlerenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2756020;1238843;950
{79AD4E26-F71C-48F6-A5FF-F27B7A6CA043};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2351A01B-72CA-4DE0-8DCB-2DC6F0D004D5};Schindlerenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2754874;1237100;873
{E66A470E-E9B4-41F7-935F-DD8AEACD6B0B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2657513-AFCF-406E-B02F-C621A1361C41};Eggmülibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2711142;1277467;443
{044CAF3F-2DA7-481D-A505-6F2D1A6697EB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E5F3A60D-70BF-49FF-97E6-52703B1D68F9};Bistibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2640852;1121118;2091
{73734D57-8F77-482F-8BE3-B985B54F9F0B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C8B639F4-0833-433B-90E8-789B21919C0D};Dänkelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2665497;1262577;528
{16A8ADF6-8AC2-4B5F-BF96-354107D878EC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C8B639F4-0833-433B-90E8-789B21919C0D};Dänkelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2666169;1263462;453
{5E963CFF-AE35-4798-A8D7-4B47A2A016CC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CC085F1C-0363-4BE2-A6CC-AA3C0D3566C1};Boningerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2631805;1239756;402
{FD0579FF-9FC4-48F1-91CE-B633C4B7A728};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CC085F1C-0363-4BE2-A6CC-AA3C0D3566C1};Boningerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2629929;1239764;426
{044B249C-640B-4B61-86F4-89ADFD4626BD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C45EAB74-295B-44A1-B970-DF244A24B530};Gretzenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2642381;1244445;399
{E9F2FF25-5B9D-47C7-9143-0C4CE2639891};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A6E0743D-9577-435E-858F-F007D850A8A1};Cröis dar Bola;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2703639;1133456;1111
{28AB5AC1-7075-4846-B739-EFA250DC64EB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E1345692-BB48-4218-9EB9-7BA9D4DACAB3};Schoderbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2730091;1279114;407
{59115C9F-2523-46F8-8B15-17D8556E0623};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DA64B93B-FB36-48F0-ACFD-66055A19EAAA};Ruisseau de l'Hôpital;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2566561;1189629;445
{D2850BBB-EA94-4738-A0F4-54BC8603EF97};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DA64B93B-FB36-48F0-ACFD-66055A19EAAA};Ruisseau de l'Hôpital;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2567259;1191170;436
{9E4A8569-F208-49CA-BF6B-575D47985969};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DA64B93B-FB36-48F0-ACFD-66055A19EAAA};Ruisseau de l'Hôpital;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2566485;1190343;437
{6E846D61-272E-43DF-A51C-35CFBD7B35E2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{53BF59D4-8D52-4D70-94A5-A72AD7DF0D67};Ova da la Val da Fain;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2797193;1148986;2259
{C6C3DD3B-4FAB-4900-8228-79EF29713BEC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5EB94905-D75B-4D01-8F23-62BEBA13AD89};Obri Leiggeru;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2616352;1127003;736
{5E7B0D83-2C42-4EB1-86E9-6801E2F9CD77};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D7B36809-8608-445D-9E56-C7214979D983};Cavüria;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2692034;1118012;864
{62FDF8C9-A17D-4E69-92C4-E1BA6EC3B03A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A9C944D8-A7FD-4AA0-B6BE-A0376127789D};Redòrta;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2701508;1134315;1028
{FBBC5365-C4C4-41ED-9D2B-0936D7301105};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0194C1B7-0FB6-4F1A-B18C-6929402E6AED};Biltnerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2719963;1223519;437
{26A3406F-52B4-491D-9377-2C8113015322};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0194C1B7-0FB6-4F1A-B18C-6929402E6AED};Biltnerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2717810;1222521;1012
{20394352-F3C5-4152-BE37-BD269DBAFB9E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0194C1B7-0FB6-4F1A-B18C-6929402E6AED};Biltnerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2720561;1223880;417
{6BCAB815-E5C6-4380-BD2E-30275BD6E47E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{28FA066F-6A3D-4E27-BEE3-824BCC1814CA};Geseneta;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2740185;1139068;1928
{9F935CEA-BC8D-4C0B-A528-B8739BFB3645};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AEC75974-230D-4ED4-82E7-527FBC507A9C};Carjölerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2782425;1184078;1745
{99F3C886-2825-4F64-B87F-AFA5C7D71CD8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4916A1A6-09A7-4202-BF80-319F65FC2386};Wuppenauerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2724992;1261457;604
{9B32C3A3-FEE2-4F76-893C-A59761E7E50F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EF21D8AD-035C-401D-813F-282CB7404C17};Fulenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2732951;1221909;700
{BDD661C6-8962-43E9-B342-0C038C37AB00};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EC53F0F8-7E45-42E0-99EC-424C9BE56418};Muttenreuss;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2679142;1157243;1991
{01CC6AE8-9ADA-4DD4-87AE-1541AE320CAA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1C7AA587-EF8F-4FE7-BCD0-97AD353B2952};Pischabach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2777801;1199936;1133
{9965C370-BEFA-4638-B682-8EE2122FF3E9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{69B6D615-7D63-4B03-A905-EDFE10E35518};Ritzibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2661270;1143571;1790
{3D880E64-E18A-44DF-9969-013B987AAF1F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{69B6D615-7D63-4B03-A905-EDFE10E35518};Ritzibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2643443;1118642;2105
{D09B3CAB-D15D-4626-9867-A7761BBFBF20};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C3B5A683-D7D4-4CF8-AB35-04082F673517};Gürmschbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2651452;1196242;1342
{186C6E07-3479-4D78-96B4-07E3F65E21B2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{526DC4AD-BC6B-4B61-8D9D-544A1327C8BE};Mitteldorfbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2688802;1221618;763
{D011C364-83D6-4AD1-A843-2B9DEAB82BCF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{526DC4AD-BC6B-4B61-8D9D-544A1327C8BE};Mitteldorfbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2688537;1222707;954
{3DB6E3F7-C6EB-4F4C-84B1-DF660F8B8AFE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{987C18C8-DD1F-4166-A286-1D455D7930AA};Färndlibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2670228;1218748;411
{22A625F3-7A79-4B28-AC48-D55ACA7E690C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6515C8AC-A11C-412F-A8A7-C95C1724828F};Ruisseau des Paccots;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2564574;1149612;1300
{0B7DD371-C9E1-4A21-8543-A94F953705B9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E4836A59-2212-4EF2-969A-CC4348666A33};Gibelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2630646;1164439;1456
{5371B361-99B3-4E47-AC93-96902888B04F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BA7EABAA-5A61-44BA-9C4B-1DBA0EC89003};Wetti;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2753691;1226853;441
{5DCBE409-7A40-4980-88F5-E0E968F16606};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AE8D1734-346F-4FE2-A5E3-510061F9DE52};Zilbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2690107;1247603;474
{68BBCE52-B311-484E-BB7E-E3589FE8DDFB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E7B01D77-70B4-495C-B81D-2342BB0E8370};Ruisseau du Violon;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2559838;1172430;696
{BBBE0F56-7D8A-4671-B938-F3708A3D8F50};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F74046F1-CD3B-49EA-8043-22D26E2FCF2E};La Dullive;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2511665;1142957;391
{0F34B167-AB13-4B13-986D-346BA3141F63};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8A2C0712-A495-4651-9F03-47F81C4CCE72};Gantrischsense;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2597910;1174473;1231
{6ECDEDBB-962F-4BD4-A383-FC038A72A491};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8A2C0712-A495-4651-9F03-47F81C4CCE72};Gantrischsense;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2599918;1174051;1451
{0B31BF65-1711-460F-BB2C-274E9CE6B88C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8A2C0712-A495-4651-9F03-47F81C4CCE72};Gantrischsense;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2599346;1174353;1355
{9751AD81-973F-4654-9C85-F496A6AC10D9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EC07DB29-945E-4377-9428-843406FE7295};Ruisseau de la Vuara;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2566116;1165334;903
{C03AC410-EE46-4B95-B748-6A9E4DAEE135};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{30DB1B3E-0D74-4DAE-895F-03278F73170F};Schlegelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2751275;1202525;1742
{4B234A4E-A2DF-497D-94D5-EB607814ED9F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F5120AC7-AADA-4C1C-AF14-DB87F16918B0};Laabach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2687770;1291668;565
{A1CE2DBA-739C-401A-BB7F-F70D4D390785};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6D5435E3-7EF2-4C95-BB82-9054FE569FD1};Les Sagnettes;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2536225;1198689;1058
